04/07/2021,225.42,18034850,226.11,228.19,224.8
04/06/2021,230.57,18100360,226.03,232,225.74
04/05/2021,225.3,14962140,226.53,226.57,222.52
04/01/2021,224.36,23497460,230.68,231.25,223.5
03/31/2021,226.73,16825400,229.89,231.52,226.47
03/30/2021,229.25,14828660,229.27,230.45,226.64
03/29/2021,231.86,18029110,225.49,232.38,225.1
03/26/2021,227.26,22030750,222,229.239,220.42
03/25/2021,222.72,24819820,225,229.24,222.5
03/24/2021,229.59,15949850,236.83,237.3,229.24
03/23/2021,237.67,12295570,237.3,241.12,235.5
03/22/2021,237.12,12063170,235.855,238.53,235
03/19/2021,239.79,15959660,239.66,241.6,236.8838
03/18/2021,236.43,14836080,238.56,239.5,235.56
03/17/2021,233.34,16949510,226.5,235.63,225.81
03/16/2021,226.93,19336590,228.07,229.85,225.53
03/15/2021,230.28,14520330,228.41,230.45,226.26
03/12/2021,231.87,17778450,233.695,235.45,229.7058
03/11/2021,240.8,15162530,237.2,241.72,235
03/10/2021,234.3,10491180,241,241.325,233.64
03/09/2021,238.14,15291260,233.38,238.74,233.075
03/08/2021,226.69,17138380,229.02,230.81,226.53
03/05/2021,233.89,15988380,235.42,236.43,228.34
03/04/2021,230.5,22964850,235,236.37,228.36
03/03/2021,236.27,13571670,237.5,239.6086,234.4506
03/02/2021,234.42,14644190,238.79,241.2,234.27
03/01/2021,241.69,14043350,241.05,242.79,239.26
02/26/2021,237.76,17470660,244.63,244.9,237.65
02/25/2021,240.18,17967250,250,250.34,240.07
02/24/2021,250.34,12831650,252,252,248.1
02/23/2021,252.75,15980270,247.31,254.9,241.62
02/22/2021,254,14403490,257.99,259.46,254
02/19/2021,263.59,14718440,266.05,269.39,262.85
02/18/2021,264.51,15382350,265.23,266.18,262.33
02/17/2021,270.83,13262400,270.89,272.316,267.81
02/16/2021,270.7,16708660,271,274.29,270.4
02/12/2021,267.85,9355082,269.09,270.25,265.6804
02/11/2021,268.93,15295790,268.75,274.26,267.2
02/10/2021,267.79,13090790,268.7,270.4,264.6
02/09/2021,266.49,12432770,263,267.2,262.54
02/08/2021,262.59,10758150,264.98,265,261.82
02/05/2021,265.67,11018670,264.61,266.45,263.21
02/04/2021,266.96,16762980,269.58,269.99,265.5576
02/03/2021,263.43,29179690,264.7,268.28,261.2501
02/02/2021,254.5,30534340,264.57,265,254.04
02/01/2021,264.69,15289300,258.8,265,255.195
01/29/2021,253.83,14692990,256.03,258.9,252.3
01/28/2021,260.76,10244930,259.17,261.57,257.33
01/27/2021,260.25,16050390,265.13,265.92,259.95
01/26/2021,265.92,14681230,263.8,266,261.12
01/25/2021,261.38,19478550,263.62,265.2,257.85
01/22/2021,258.62,13518250,256.8,260.33,255.5
01/21/2021,260,20709880,264.13,264.6,257.9
01/20/2021,265.49,44640840,267.5,269,262.7
01/19/2021,251.65,23681890,250,252.88,246.99
01/15/2021,243.46,21561650,246.25,246.99,242.1501
01/14/2021,242.98,31381640,245.31,245.7,241.47
01/13/2021,235.3,38805070,229.94,240.49,226.29
01/12/2021,225.6,19042930,228.385,229.75,225.14
01/11/2021,227.37,23036860,229.9,230.8245,225.86
01/08/2021,236.19,34884940,227.88,238.6,226.6833
01/07/2021,226.9,49361840,229.31,229.95,220.09
01/06/2021,227.61,37146060,234.95,238.3,225.86
01/05/2021,240.4,35823830,229.05,240.76,228.12
01/04/2021,227.85,24897860,226.5,230.38,225.04
12/31/2020,232.73,23451850,237.46,238.92,231.0267
12/30/2020,238.39,44812300,243.3484,243.39,234.6452
12/29/2020,236.26,69715950,231.76,239.19,229.6
12/28/2020,222.36,73512100,216.88,224.99,215.3201
12/24/2020,222,141830000,228.235,229.9,211.23
12/23/2020,256.18,10729150,255.5,257.3499,252.5301
12/22/2020,255.83,11485740,257.87,258.34,255.41
12/21/2020,260.43,10901780,255.17,260.46,254.5
12/18/2020,260,15981760,263.9,264.9,259.2
12/17/2020,264.43,14306570,264.7,264.85,260.2
12/16/2020,261.89,15804750,257.74,263.18,257.04
12/15/2020,255.11,16595640,255.34,255.68,252.3
12/14/2020,256.03,18369890,260.32,260.855,256.03
12/11/2020,264.54,7771290,264.29,265.3199,262.5
12/10/2020,264.87,10290250,261.99,266.0899,261.2001
12/09/2020,263.8,9060730,267.56,267.91,263.1
12/08/2020,266.09,9447654,265.2,268.4,263.87
12/07/2020,264,11388710,265.7,265.97,262.6
12/04/2020,267.25,15527570,271.02,271.3,266.27
12/03/2020,266.91,15520490,263.78,268.6,263.14
12/02/2020,261.32,13919670,262,263.1,260.11
12/01/2020,264.01,14606290,265.47,265.67,261.57
11/30/2020,263.36,30476120,268.97,268.97,262.52
11/27/2020,276.48,9583197,278.8,278.92,275.6656
11/25/2020,277.72,15229300,275.7,279.33,274.05
11/24/2020,279.96,20660480,276.235,280.61,272.8
11/23/2020,270.11,25317120,274.75,275.73,266.4107
11/20/2020,270.74,34178420,263.97,272.3699,261.9
11/19/2020,259.89,20752830,255,261.4,253.5601
11/18/2020,255.83,28307120,257.76,258.31,252.55
11/17/2020,256.8,19739460,260.28,260.28,256.54
11/16/2020,258.31,20864160,260.42,262.57,257.03
11/13/2020,260.84,33919960,264.72,265.44,257.17
11/12/2020,264.31,27181050,271.04,271.2,263.04
11/11/2020,265.65,41698980,261.92,271.92,261.205
11/10/2020,266.54,61063980,279.97,280,264.33
11/09/2020,290.53,22559870,303.77,304,290.5
11/06/2020,299.95,25259570,291.49,300.89,289.786
11/05/2020,287.75,49885850,289.09,291.25,279.6
11/04/2020,295.71,28791200,287.79,299.17,285.3
11/03/2020,285.57,58132490,286.2,294.28,280.78
11/02/2020,310.84,11857640,310.95,311.44,305.39
10/30/2020,304.69,14923850,308.55,310.83,300.19
10/29/2020,312.56,11174520,309.44,315.58,308.91
10/28/2020,307.94,13644450,313.5,313.5,306
10/27/2020,317.14,13175870,307.75,319.32,305.61
10/26/2020,306.87,9350118,309.92,315.4599,303.2
10/23/2020,309.92,6231438,307.27,310.33,304.06
10/22/2020,306.28,8013083,311.46,311.85,304.2101
10/21/2020,307.97,11139660,311.75,314,307.7
10/20/2020,309.81,8806118,307.6,311.8,307.06
10/19/2020,305.29,14107280,309.89,313.81,303.41
10/16/2020,307.31,12346460,303.99,310,302.95
10/15/2020,299.46,9709898,293.8,299.8628,292.61
10/14/2020,301.04,15186390,309,309.96,300.8
10/13/2020,308.78,10898540,306.36,310.01,303.03
10/12/2020,306.34,14780070,303.95,309.64,301.2848
10/09/2020,299.74,11442250,298.55,302.61,297.74
10/08/2020,300.54,15105810,298.11,302.3,295.441
10/07/2020,296.5,16669300,297.99,299.51,292.87
10/06/2020,292.39,15860390,287.41,296.84,286.91
10/05/2020,288.27,17876410,289.06,290,284.88
10/02/2020,288.17,11482750,286.62,291.9794,286.51
10/01/2020,290.05,16304020,295.26,295.59,288.25
09/30/2020,293.98,24777740,284.01,295,283.71
09/29/2020,276.93,7679306,275.43,279.3,274.9
09/28/2020,276.01,8761678,275.53,278.84,274.1989
09/25/2020,271.09,11466560,267.57,271.81,264.56
09/24/2020,269.73,9562132,267.93,271.25,267.3338
09/23/2020,272.95,7353201,275.4,277.83,271.5
09/22/2020,275.29,9673302,276.02,276.32,270.05
09/21/2020,273.82,9076431,269.1,274.22,266.4
09/18/2020,272.41,11753470,275.98,277.27,270.55
09/17/2020,275.72,8016913,273.11,275.9,272.3213
09/16/2020,278.14,9591242,281.03,283.605,278
09/15/2020,277.96,8291360,278,279.1,274.8
09/14/2020,274.1,7883271,275.36,276.29,271.76
09/11/2020,271.61,9412804,272.63,274.53,268.12
09/10/2020,267.55,10676760,274.9,277.1,267.4
09/09/2020,273.15,9465664,274.45,275.64,270.88
09/08/2020,270.02,12734050,270.23,273.97,266.59
09/04/2020,281.39,15885840,279.6,283.78,267.39
09/03/2020,282.5,16766250,289,290.7334,278.16
09/02/2020,296.07,12638550,299,299,289.79
09/01/2020,298,13815920,289.2,298,288.87
08/31/2020,287.03,13253800,288.62,289.19,283.61
08/28/2020,289,9689610,285.09,289.5,283.57
08/27/2020,284.17,14805800,290.17,290.25,282.1
08/26/2020,291.96,19530250,289.26,292.48,284.1
08/25/2020,286,27535470,278.06,289.12,276.04
08/24/2020,276.02,22475760,273.24,276.97,271.62
08/21/2020,265.8,25648220,259.03,267.43,258.31
08/20/2020,257.97,21460770,256.89,258.88,254.18
08/19/2020,260.59,14096510,260.89,261.29,257.38
08/18/2020,259.2,13267830,258.71,261.42,256.06
08/17/2020,256.96,9759984,253,257.375,250.085
08/14/2020,253.97,7876422,255.49,255.77,251.64
08/13/2020,253.72,8794502,256.39,256.97,252.8799
08/12/2020,255.19,11120390,249.25,256.08,248.68
08/11/2020,248.42,10681760,251.29,252.88,247.83
08/10/2020,248.13,13621710,249.34,251.7499,246.1
08/07/2020,252.1,22529640,257.41,257.76,247.57
08/06/2020,265.68,10359470,263.42,265.7,259.2
08/05/2020,264.91,10729170,263.74,265.976,261.755
08/04/2020,262.2,10994460,260.08,262.56,258.82
